year,month,day,weekday,time_label,route,airline,pred_fare
2024,9,1,일요일,오전,광주->제주,이스타항공,66187
2024,9,1,일요일,오후,광주->제주,아시아나항공,69192
2024,9,1,일요일,저녁,광주->제주,아시아나항공,70458
2024,9,1,일요일,오전,군산->제주,이스타항공,70174
2024,9,1,일요일,오후,군산->제주,아시아나항공,71961
2024,9,1,일요일,저녁,군산->제주,아시아나항공,73656
2024,9,1,일요일,오전,김포->제주,제주항공,51020
2024,9,1,일요일,오후,김포->제주,제주항공,51296
2024,9,1,일요일,저녁,김포->제주,제주항공,46744
2024,9,1,일요일,오전,대구->제주,이스타항공,64026
2024,9,1,일요일,오후,대구->제주,아시아나항공,69060
2024,9,1,일요일,저녁,대구->제주,아시아나항공,64570
2024,9,1,일요일,오전,무안->제주,이스타항공,72771
2024,9,1,일요일,오후,무안->제주,아시아나항공,76583
2024,9,1,일요일,저녁,무안->제주,아시아나항공,76578
2024,9,1,일요일,오전,부산->제주,이스타항공,61650
2024,9,1,일요일,오후,부산->제주,아시아나항공,59752
2024,9,1,일요일,저녁,부산->제주,아시아나항공,64691
2024,9,1,일요일,오전,사천->제주,이스타항공,66864
2024,9,1,일요일,오후,사천->제주,아시아나항공,73467
2024,9,1,일요일,저녁,사천->제주,이스타항공,72267
2024,9,1,일요일,오전,여수->제주,이스타항공,59502
2024,9,1,일요일,오후,여수->제주,아시아나항공,64614
2024,9,1,일요일,저녁,여수->제주,아시아나항공,65740
2024,9,1,일요일,오전,울산->제주,이스타항공,66092
2024,9,1,일요일,오후,울산->제주,아시아나항공,71576
2024,9,1,일요일,저녁,울산->제주,이스타항공,70263
2024,9,1,일요일,오전,원주->제주,이스타항공,78464
2024,9,1,일요일,오후,원주->제주,제주항공,81400
2024,9,1,일요일,저녁,원주->제주,이스타항공,79786
2024,9,1,일요일,오전,제주->광주,이스타항공,58775
2024,9,1,일요일,오후,제주->광주,티웨이항공,73405
2024,9,1,일요일,저녁,제주->광주,아시아나항공,68626
2024,9,1,일요일,오전,제주->군산,이스타항공,61464
2024,9,1,일요일,오후,제주->군산,제주항공,81822
2024,9,1,일요일,저녁,제주->군산,이스타항공,66245
2024,9,1,일요일,오전,제주->김포,아시아나항공,72703
2024,9,1,일요일,오후,제주->김포,아시아나항공,75603
2024,9,1,일요일,저녁,제주->김포,아시아나항공,91055
2024,9,1,일요일,오전,제주->대구,이스타항공,80592
2024,9,1,일요일,오후,제주->대구,아시아나항공,79407
2024,9,1,일요일,저녁,제주->대구,아시아나항공,81552
2024,9,1,일요일,오전,제주->무안,이스타항공,73265
2024,9,1,일요일,오후,제주->무안,아시아나항공,77560
2024,9,1,일요일,저녁,제주->무안,이스타항공,78681
2024,9,1,일요일,오전,제주->부산,이스타항공,74858
2024,9,1,일요일,오후,제주->부산,아시아나항공,79713
2024,9,1,일요일,저녁,제주->부산,아시아나항공,86435
2024,9,1,일요일,오전,제주->사천,이스타항공,75573
2024,9,1,일요일,오후,제주->사천,아시아나항공,82989
2024,9,1,일요일,저녁,제주->사천,이스타항공,80557
2024,9,1,일요일,오전,제주->여수,이스타항공,83197
2024,9,1,일요일,오후,제주->여수,제주항공,83855
2024,9,1,일요일,저녁,제주->여수,이스타항공,87435
2024,9,1,일요일,오전,제주->울산,이스타항공,87676
2024,9,1,일요일,오후,제주->울산,티웨이항공,91576
2024,9,1,일요일,저녁,제주->울산,이스타항공,92283
2024,9,1,일요일,오전,제주->원주,이스타항공,88107
2024,9,1,일요일,오후,제주->원주,아시아나항공,88154
2024,9,1,일요일,저녁,제주->원주,아시아나항공,88993
2024,9,1,일요일,오전,제주->청주,제주항공,74840
2024,9,1,일요일,오후,제주->청주,제주항공,74777
2024,9,1,일요일,저녁,제주->청주,이스타항공,87809
2024,9,1,일요일,오전,제주->포항,이스타항공,82929
2024,9,1,일요일,오후,제주->포항,아시아나항공,83234
2024,9,1,일요일,저녁,제주->포항,아시아나항공,83703
2024,9,1,일요일,오전,청주->제주,제주항공,63890
2024,9,1,일요일,오후,청주->제주,제주항공,55710
2024,9,1,일요일,저녁,청주->제주,제주항공,55463
2024,9,1,일요일,오전,포항->제주,이스타항공,71759
2024,9,1,일요일,오후,포항->제주,아시아나항공,76710
2024,9,1,일요일,저녁,포항->제주,이스타항공,76934
2024,9,2,월요일,오전,광주->제주,제주항공,47278
2024,9,2,월요일,오후,광주->제주,제주항공,46666
2024,9,2,월요일,저녁,광주->제주,제주항공,48183
2024,9,2,월요일,오전,군산->제주,제주항공,54653
2024,9,2,월요일,오후,군산->제주,제주항공,54334
2024,9,2,월요일,저녁,군산->제주,제주항공,55503
2024,9,2,월요일,오전,김포->제주,제주항공,32501
2024,9,2,월요일,오후,김포->제주,제주항공,32633
2024,9,2,월요일,저녁,김포->제주,제주항공,31235
2024,9,2,월요일,오전,대구->제주,제주항공,49333
2024,9,2,월요일,오후,대구->제주,제주항공,50896
2024,9,2,월요일,저녁,대구->제주,제주항공,47639
2024,9,2,월요일,오전,무안->제주,제주항공,69003
2024,9,2,월요일,오후,무안->제주,제주항공,66832
2024,9,2,월요일,저녁,무안->제주,제주항공,68467
2024,9,2,월요일,오전,부산->제주,제주항공,45293
2024,9,2,월요일,오후,부산->제주,제주항공,41270
2024,9,2,월요일,저녁,부산->제주,제주항공,46030
2024,9,2,월요일,오전,사천->제주,제주항공,65347
2024,9,2,월요일,오후,사천->제주,제주항공,65004
2024,9,2,월요일,저녁,사천->제주,제주항공,66515
2024,9,2,월요일,오전,여수->제주,제주항공,47064
2024,9,2,월요일,오후,여수->제주,제주항공,46974
2024,9,2,월요일,저녁,여수->제주,제주항공,47968
2024,9,2,월요일,오전,울산->제주,제주항공,47278
2024,9,2,월요일,오후,울산->제주,제주항공,45283
2024,9,2,월요일,저녁,울산->제주,제주항공,47064
2024,9,2,월요일,오전,원주->제주,제주항공,53877
2024,9,2,월요일,오후,원주->제주,제주항공,52836
2024,9,2,월요일,저녁,원주->제주,제주항공,54603
2024,9,2,월요일,오전,제주->광주,제주항공,43613
2024,9,2,월요일,오후,제주->광주,제주항공,50596
2024,9,2,월요일,저녁,제주->광주,제주항공,48589
2024,9,2,월요일,오전,제주->군산,제주항공,56294
2024,9,2,월요일,오후,제주->군산,제주항공,55250
2024,9,2,월요일,저녁,제주->군산,제주항공,57498
2024,9,2,월요일,오전,제주->김포,제주항공,48960
2024,9,2,월요일,오후,제주->김포,제주항공,47684
2024,9,2,월요일,저녁,제주->김포,제주항공,54159
2024,9,2,월요일,오전,제주->대구,대한항공,58207
2024,9,2,월요일,오후,제주->대구,아시아나항공,58721
2024,9,2,월요일,저녁,제주->대구,아시아나항공,59144
2024,9,2,월요일,오전,제주->무안,대한항공,64171
2024,9,2,월요일,오후,제주->무안,대한항공,63412
2024,9,2,월요일,저녁,제주->무안,대한항공,64302
2024,9,2,월요일,오전,제주->부산,제주항공,51362
2024,9,2,월요일,오후,제주->부산,제주항공,53620
2024,9,2,월요일,저녁,제주->부산,제주항공,53158
2024,9,2,월요일,오전,제주->사천,제주항공,56556
2024,9,2,월요일,오후,제주->사천,제주항공,58886
2024,9,2,월요일,저녁,제주->사천,제주항공,57460
2024,9,2,월요일,오전,제주->여수,제주항공,57635
2024,9,2,월요일,오후,제주->여수,제주항공,47291
2024,9,2,월요일,저녁,제주->여수,제주항공,58564
2024,9,2,월요일,오전,제주->울산,제주항공,63226
2024,9,2,월요일,오후,제주->울산,제주항공,60869
2024,9,2,월요일,저녁,제주->울산,제주항공,62960
2024,9,2,월요일,오전,제주->원주,제주항공,54241
2024,9,2,월요일,오후,제주->원주,제주항공,54267
2024,9,2,월요일,저녁,제주->원주,제주항공,54767
2024,9,2,월요일,오전,제주->청주,제주항공,38766
2024,9,2,월요일,오후,제주->청주,제주항공,39407
2024,9,2,월요일,저녁,제주->청주,제주항공,53626
2024,9,2,월요일,오전,제주->포항,제주항공,52683
2024,9,2,월요일,오후,제주->포항,제주항공,52957
2024,9,2,월요일,저녁,제주->포항,제주항공,54161
2024,9,2,월요일,오전,청주->제주,제주항공,40784
2024,9,2,월요일,오후,청주->제주,제주항공,38112
2024,9,2,월요일,저녁,청주->제주,제주항공,33991
2024,9,2,월요일,오전,포항->제주,제주항공,53599
2024,9,2,월요일,오후,포항->제주,제주항공,53153
2024,9,2,월요일,저녁,포항->제주,제주항공,54629
2024,9,3,화요일,오전,광주->제주,아시아나항공,49061
2024,9,3,화요일,오후,광주->제주,아시아나항공,45570
2024,9,3,화요일,저녁,광주->제주,아시아나항공,47210
2024,9,3,화요일,오전,군산->제주,아시아나항공,58982
2024,9,3,화요일,오후,군산->제주,아시아나항공,55319
2024,9,3,화요일,저녁,군산->제주,아시아나항공,57360
2024,9,3,화요일,오전,김포->제주,제주항공,32566
2024,9,3,화요일,오후,김포->제주,제주항공,32555
2024,9,3,화요일,저녁,김포->제주,제주항공,34481
2024,9,3,화요일,오전,대구->제주,아시아나항공,45602
2024,9,3,화요일,오후,대구->제주,아시아나항공,45715
2024,9,3,화요일,저녁,대구->제주,아시아나항공,45137
2024,9,3,화요일,오전,무안->제주,아시아나항공,65412
2024,9,3,화요일,오후,무안->제주,아시아나항공,62289
2024,9,3,화요일,저녁,무안->제주,아시아나항공,63510
2024,9,3,화요일,오전,부산->제주,아시아나항공,47772
2024,9,3,화요일,오후,부산->제주,아시아나항공,41254
2024,9,3,화요일,저녁,부산->제주,아시아나항공,45773
2024,9,3,화요일,오전,사천->제주,아시아나항공,67252
2024,9,3,화요일,오후,사천->제주,아시아나항공,65947
2024,9,3,화요일,저녁,사천->제주,아시아나항공,67304
2024,9,3,화요일,오전,여수->제주,아시아나항공,50866
2024,9,3,화요일,오후,여수->제주,아시아나항공,49544
2024,9,3,화요일,저녁,여수->제주,아시아나항공,48849
2024,9,3,화요일,오전,울산->제주,아시아나항공,61235
2024,9,3,화요일,오후,울산->제주,아시아나항공,59017
2024,9,3,화요일,저녁,울산->제주,아시아나항공,59575
2024,9,3,화요일,오전,원주->제주,아시아나항공,59246
2024,9,3,화요일,오후,원주->제주,아시아나항공,55725
2024,9,3,화요일,저녁,원주->제주,아시아나항공,57480
2024,9,3,화요일,오전,제주->광주,아시아나항공,43677
2024,9,3,화요일,오후,제주->광주,아시아나항공,52490
2024,9,3,화요일,저녁,제주->광주,아시아나항공,48840
2024,9,3,화요일,오전,제주->군산,제주항공,60054
2024,9,3,화요일,오후,제주->군산,아시아나항공,57943
2024,9,3,화요일,저녁,제주->군산,아시아나항공,58317
2024,9,3,화요일,오전,제주->김포,아시아나항공,42534
2024,9,3,화요일,오후,제주->김포,에어서울,43060
2024,9,3,화요일,저녁,제주->김포,아시아나항공,51786
2024,9,3,화요일,오전,제주->대구,아시아나항공,50125
2024,9,3,화요일,오후,제주->대구,아시아나항공,48300
2024,9,3,화요일,저녁,제주->대구,아시아나항공,49293
2024,9,3,화요일,오전,제주->무안,아시아나항공,60691
2024,9,3,화요일,오후,제주->무안,아시아나항공,57669
2024,9,3,화요일,저녁,제주->무안,아시아나항공,60540
2024,9,3,화요일,오전,제주->부산,아시아나항공,49035
2024,9,3,화요일,오후,제주->부산,아시아나항공,46119
2024,9,3,화요일,저녁,제주->부산,아시아나항공,49453
2024,9,3,화요일,오전,제주->사천,아시아나항공,59379
2024,9,3,화요일,오후,제주->사천,아시아나항공,57430
2024,9,3,화요일,저녁,제주->사천,아시아나항공,57477
2024,9,3,화요일,오전,제주->여수,제주항공,60631
2024,9,3,화요일,오후,제주->여수,대한항공,53848
2024,9,3,화요일,저녁,제주->여수,제주항공,62847
2024,9,3,화요일,오전,제주->울산,아시아나항공,63490
2024,9,3,화요일,오후,제주->울산,아시아나항공,60948
2024,9,3,화요일,저녁,제주->울산,아시아나항공,61819
2024,9,3,화요일,오전,제주->원주,아시아나항공,58681
2024,9,3,화요일,오후,제주->원주,아시아나항공,55813
2024,9,3,화요일,저녁,제주->원주,아시아나항공,56778
2024,9,3,화요일,오전,제주->청주,제주항공,44523
2024,9,3,화요일,오후,제주->청주,제주항공,44858
2024,9,3,화요일,저녁,제주->청주,아시아나항공,51175
2024,9,3,화요일,오전,제주->포항,아시아나항공,54041
2024,9,3,화요일,오후,제주->포항,아시아나항공,51874
2024,9,3,화요일,저녁,제주->포항,아시아나항공,52451
2024,9,3,화요일,오전,청주->제주,제주항공,42310
2024,9,3,화요일,오후,청주->제주,제주항공,39904
2024,9,3,화요일,저녁,청주->제주,제주항공,38805
2024,9,3,화요일,오전,포항->제주,아시아나항공,55498
2024,9,3,화요일,오후,포항->제주,아시아나항공,54584
2024,9,3,화요일,저녁,포항->제주,아시아나항공,53644
2024,9,4,수요일,오전,광주->제주,아시아나항공,54089
2024,9,4,수요일,오후,광주->제주,아시아나항공,50726
2024,9,4,수요일,저녁,광주->제주,아시아나항공,52239
2024,9,4,수요일,오전,군산->제주,아시아나항공,61171
2024,9,4,수요일,오후,군산->제주,아시아나항공,57372
2024,9,4,수요일,저녁,군산->제주,아시아나항공,59760
2024,9,4,수요일,오전,김포->제주,제주항공,42927
2024,9,4,수요일,오후,김포->제주,제주항공,42508
2024,9,4,수요일,저녁,김포->제주,제주항공,42679
2024,9,4,수요일,오전,대구->제주,아시아나항공,53743
2024,9,4,수요일,오후,대구->제주,아시아나항공,55280
2024,9,4,수요일,저녁,대구->제주,아시아나항공,51760
2024,9,4,수요일,오전,무안->제주,아시아나항공,70676
2024,9,4,수요일,오후,무안->제주,아시아나항공,67682
2024,9,4,수요일,저녁,무안->제주,아시아나항공,69036
2024,9,4,수요일,오전,부산->제주,아시아나항공,55757
2024,9,4,수요일,오후,부산->제주,아시아나항공,48841
2024,9,4,수요일,저녁,부산->제주,아시아나항공,53760
2024,9,4,수요일,오전,사천->제주,아시아나항공,67440
2024,9,4,수요일,오후,사천->제주,아시아나항공,66269
2024,9,4,수요일,저녁,사천->제주,아시아나항공,67810
2024,9,4,수요일,오전,여수->제주,아시아나항공,57569
2024,9,4,수요일,오후,여수->제주,아시아나항공,56377
2024,9,4,수요일,저녁,여수->제주,아시아나항공,55555
2024,9,4,수요일,오전,울산->제주,아시아나항공,65711
2024,9,4,수요일,오후,울산->제주,아시아나항공,63358
2024,9,4,수요일,저녁,울산->제주,아시아나항공,64262
2024,9,4,수요일,오전,원주->제주,제주항공,61466
2024,9,4,수요일,오후,원주->제주,아시아나항공,60482
2024,9,4,수요일,저녁,원주->제주,아시아나항공,60907
2024,9,4,수요일,오전,제주->광주,대한항공,49954
2024,9,4,수요일,오후,제주->광주,대한항공,57435
2024,9,4,수요일,저녁,제주->광주,아시아나항공,55453
2024,9,4,수요일,오전,제주->군산,제주항공,61848
2024,9,4,수요일,오후,제주->군산,제주항공,61261
2024,9,4,수요일,저녁,제주->군산,아시아나항공,62615
2024,9,4,수요일,오전,제주->김포,에어서울,46115
2024,9,4,수요일,오후,제주->김포,에어서울,46584
2024,9,4,수요일,저녁,제주->김포,제주항공,55026
2024,9,4,수요일,오전,제주->대구,아시아나항공,54703
2024,9,4,수요일,오후,제주->대구,아시아나항공,53322
2024,9,4,수요일,저녁,제주->대구,아시아나항공,53762
2024,9,4,수요일,오전,제주->무안,아시아나항공,63323
2024,9,4,수요일,오후,제주->무안,아시아나항공,60431
2024,9,4,수요일,저녁,제주->무안,아시아나항공,63505
2024,9,4,수요일,오전,제주->부산,아시아나항공,53354
2024,9,4,수요일,오후,제주->부산,아시아나항공,52091
2024,9,4,수요일,저녁,제주->부산,아시아나항공,53799
2024,9,4,수요일,오전,제주->사천,아시아나항공,58871
2024,9,4,수요일,오후,제주->사천,아시아나항공,57052
2024,9,4,수요일,저녁,제주->사천,아시아나항공,57118
2024,9,4,수요일,오전,제주->여수,제주항공,65579
2024,9,4,수요일,오후,제주->여수,대한항공,54715
2024,9,4,수요일,저녁,제주->여수,제주항공,67797
2024,9,4,수요일,오전,제주->울산,아시아나항공,68912
2024,9,4,수요일,오후,제주->울산,아시아나항공,66236
2024,9,4,수요일,저녁,제주->울산,아시아나항공,67529
2024,9,4,수요일,오전,제주->원주,아시아나항공,62438
2024,9,4,수요일,오후,제주->원주,아시아나항공,59933
2024,9,4,수요일,저녁,제주->원주,아시아나항공,60822
2024,9,4,수요일,오전,제주->청주,제주항공,51929
2024,9,4,수요일,오후,제주->청주,제주항공,52028
2024,9,4,수요일,저녁,제주->청주,아시아나항공,55201
2024,9,4,수요일,오전,제주->포항,아시아나항공,58700
2024,9,4,수요일,오후,제주->포항,아시아나항공,56383
2024,9,4,수요일,저녁,제주->포항,아시아나항공,57392
2024,9,4,수요일,오전,청주->제주,제주항공,39615
2024,9,4,수요일,오후,청주->제주,제주항공,37342
2024,9,4,수요일,저녁,청주->제주,제주항공,36206
2024,9,4,수요일,오전,포항->제주,아시아나항공,60848
2024,9,4,수요일,오후,포항->제주,아시아나항공,58591
2024,9,4,수요일,저녁,포항->제주,아시아나항공,59231
2024,9,5,목요일,오전,광주->제주,아시아나항공,50921
2024,9,5,목요일,오후,광주->제주,아시아나항공,47675
2024,9,5,목요일,저녁,광주->제주,아시아나항공,50631
2024,9,5,목요일,오전,군산->제주,아시아나항공,58178
2024,9,5,목요일,오후,군산->제주,아시아나항공,53487
2024,9,5,목요일,저녁,군산->제주,아시아나항공,57727
2024,9,5,목요일,오전,김포->제주,제주항공,38484
2024,9,5,목요일,오후,김포->제주,제주항공,38202
2024,9,5,목요일,저녁,김포->제주,제주항공,37753
2024,9,5,목요일,오전,대구->제주,아시아나항공,51628
2024,9,5,목요일,오후,대구->제주,아시아나항공,51417
2024,9,5,목요일,저녁,대구->제주,아시아나항공,46734
2024,9,5,목요일,오전,무안->제주,아시아나항공,65699
2024,9,5,목요일,오후,무안->제주,아시아나항공,62820
2024,9,5,목요일,저녁,무안->제주,아시아나항공,65357
2024,9,5,목요일,오전,부산->제주,아시아나항공,48037
2024,9,5,목요일,오후,부산->제주,아시아나항공,42286
2024,9,5,목요일,저녁,부산->제주,아시아나항공,47598
2024,9,5,목요일,오전,사천->제주,아시아나항공,69112
2024,9,5,목요일,오후,사천->제주,아시아나항공,68052
2024,9,5,목요일,저녁,사천->제주,아시아나항공,70602
2024,9,5,목요일,오전,여수->제주,아시아나항공,54706
2024,9,5,목요일,오후,여수->제주,아시아나항공,53630
2024,9,5,목요일,저녁,여수->제주,아시아나항공,54251
2024,9,5,목요일,오전,울산->제주,아시아나항공,61337
2024,9,5,목요일,오후,울산->제주,아시아나항공,59099
2024,9,5,목요일,저녁,울산->제주,아시아나항공,60941
2024,9,5,목요일,오전,원주->제주,아시아나항공,60167
2024,9,5,목요일,오후,원주->제주,아시아나항공,57254
2024,9,5,목요일,저녁,원주->제주,아시아나항공,59665
2024,9,5,목요일,오전,제주->광주,아시아나항공,45371
2024,9,5,목요일,오후,제주->광주,아시아나항공,53870
2024,9,5,목요일,저녁,제주->광주,아시아나항공,50422
2024,9,5,목요일,오전,제주->군산,아시아나항공,62320
2024,9,5,목요일,오후,제주->군산,아시아나항공,59607
2024,9,5,목요일,저녁,제주->군산,아시아나항공,61580
2024,9,5,목요일,오전,제주->김포,아시아나항공,45879
2024,9,5,목요일,오후,제주->김포,아시아나항공,47622
2024,9,5,목요일,저녁,제주->김포,제주항공,52464
2024,9,5,목요일,오전,제주->대구,아시아나항공,51166
2024,9,5,목요일,오후,제주->대구,아시아나항공,49430
2024,9,5,목요일,저녁,제주->대구,아시아나항공,51619
2024,9,5,목요일,오전,제주->무안,아시아나항공,59650
2024,9,5,목요일,오후,제주->무안,아시아나항공,56874
2024,9,5,목요일,저녁,제주->무안,아시아나항공,61060
2024,9,5,목요일,오전,제주->부산,아시아나항공,48694
2024,9,5,목요일,오후,제주->부산,아시아나항공,48236
2024,9,5,목요일,저녁,제주->부산,아시아나항공,51658
2024,9,5,목요일,오전,제주->사천,아시아나항공,62975
2024,9,5,목요일,오후,제주->사천,아시아나항공,61271
2024,9,5,목요일,저녁,제주->사천,아시아나항공,62633
2024,9,5,목요일,오전,제주->여수,제주항공,66077
2024,9,5,목요일,오후,제주->여수,대한항공,56652
2024,9,5,목요일,저녁,제주->여수,제주항공,65484
2024,9,5,목요일,오전,제주->울산,아시아나항공,63467
2024,9,5,목요일,오후,제주->울산,아시아나항공,60905
2024,9,5,목요일,저녁,제주->울산,아시아나항공,63060
2024,9,5,목요일,오전,제주->원주,아시아나항공,60100
2024,9,5,목요일,오후,제주->원주,아시아나항공,57476
2024,9,5,목요일,저녁,제주->원주,아시아나항공,59322
2024,9,5,목요일,오전,제주->청주,제주항공,47884
2024,9,5,목요일,오후,제주->청주,제주항공,49466
2024,9,5,목요일,저녁,제주->청주,아시아나항공,56206
2024,9,5,목요일,오전,제주->포항,아시아나항공,57485
2024,9,5,목요일,오후,제주->포항,아시아나항공,55297
2024,9,5,목요일,저녁,제주->포항,아시아나항공,57159
2024,9,5,목요일,오전,청주->제주,제주항공,48089
2024,9,5,목요일,오후,청주->제주,제주항공,45847
2024,9,5,목요일,저녁,청주->제주,제주항공,42104
2024,9,5,목요일,오전,포항->제주,아시아나항공,59081
2024,9,5,목요일,오후,포항->제주,아시아나항공,56939
2024,9,5,목요일,저녁,포항->제주,아시아나항공,58399
2024,9,6,금요일,오전,광주->제주,아시아나항공,65567
2024,9,6,금요일,오후,광주->제주,아시아나항공,63796
2024,9,6,금요일,저녁,광주->제주,아시아나항공,66068
2024,9,6,금요일,오전,군산->제주,아시아나항공,76541
2024,9,6,금요일,오후,군산->제주,아시아나항공,74146
2024,9,6,금요일,저녁,군산->제주,아시아나항공,76537
2024,9,6,금요일,오전,김포->제주,제주항공,57913
2024,9,6,금요일,오후,김포->제주,제주항공,57635
2024,9,6,금요일,저녁,김포->제주,제주항공,58296
2024,9,6,금요일,오전,대구->제주,아시아나항공,68485
2024,9,6,금요일,오후,대구->제주,아시아나항공,69929
2024,9,6,금요일,저녁,대구->제주,아시아나항공,65259
2024,9,6,금요일,오전,무안->제주,아시아나항공,81890
2024,9,6,금요일,오후,무안->제주,아시아나항공,80487
2024,9,6,금요일,저녁,무안->제주,아시아나항공,82341
2024,9,6,금요일,오전,부산->제주,아시아나항공,67163
2024,9,6,금요일,오후,부산->제주,아시아나항공,61312
2024,9,6,금요일,저녁,부산->제주,아시아나항공,66071
2024,9,6,금요일,오전,사천->제주,아시아나항공,83845
2024,9,6,금요일,오후,사천->제주,아시아나항공,84289
2024,9,6,금요일,저녁,사천->제주,아시아나항공,85817
2024,9,6,금요일,오전,여수->제주,아시아나항공,73094
2024,9,6,금요일,오후,여수->제주,아시아나항공,72961
2024,9,6,금요일,저녁,여수->제주,아시아나항공,72328
2024,9,6,금요일,오전,울산->제주,아시아나항공,78802
2024,9,6,금요일,오후,울산->제주,아시아나항공,77876
2024,9,6,금요일,저녁,울산->제주,아시아나항공,79075
2024,9,6,금요일,오전,원주->제주,아시아나항공,89048
2024,9,6,금요일,오후,원주->제주,아시아나항공,84866
2024,9,6,금요일,저녁,원주->제주,아시아나항공,88436
2024,9,6,금요일,오전,제주->광주,아시아나항공,54463
2024,9,6,금요일,오후,제주->광주,아시아나항공,63269
2024,9,6,금요일,저녁,제주->광주,아시아나항공,59804
2024,9,6,금요일,오전,제주->군산,제주항공,75394
2024,9,6,금요일,오후,제주->군산,아시아나항공,73956
2024,9,6,금요일,저녁,제주->군산,아시아나항공,76058
2024,9,6,금요일,오전,제주->김포,아시아나항공,54259
2024,9,6,금요일,오후,제주->김포,아시아나항공,57991
2024,9,6,금요일,저녁,제주->김포,아시아나항공,67859
2024,9,6,금요일,오전,제주->대구,아시아나항공,64836
2024,9,6,금요일,오후,제주->대구,아시아나항공,64491
2024,9,6,금요일,저녁,제주->대구,아시아나항공,65835
2024,9,6,금요일,오전,제주->무안,아시아나항공,74742
2024,9,6,금요일,오후,제주->무안,아시아나항공,73249
2024,9,6,금요일,저녁,제주->무안,아시아나항공,76279
2024,9,6,금요일,오전,제주->부산,아시아나항공,62478
2024,9,6,금요일,오후,제주->부산,아시아나항공,62881
2024,9,6,금요일,저녁,제주->부산,아시아나항공,65518
2024,9,6,금요일,오전,제주->사천,아시아나항공,77740
2024,9,6,금요일,오후,제주->사천,아시아나항공,77511
2024,9,6,금요일,저녁,제주->사천,아시아나항공,78191
2024,9,6,금요일,오전,제주->여수,제주항공,80963
2024,9,6,금요일,오후,제주->여수,대한항공,71308
2024,9,6,금요일,저녁,제주->여수,제주항공,85200
2024,9,6,금요일,오전,제주->울산,아시아나항공,77201
2024,9,6,금요일,오후,제주->울산,아시아나항공,75922
2024,9,6,금요일,저녁,제주->울산,아시아나항공,77042
2024,9,6,금요일,오전,제주->원주,아시아나항공,79627
2024,9,6,금요일,오후,제주->원주,아시아나항공,77873
2024,9,6,금요일,저녁,제주->원주,아시아나항공,79064
2024,9,6,금요일,오전,제주->청주,제주항공,58991
2024,9,6,금요일,오후,제주->청주,제주항공,61249
2024,9,6,금요일,저녁,제주->청주,아시아나항공,68401
2024,9,6,금요일,오전,제주->포항,아시아나항공,70374
2024,9,6,금요일,오후,제주->포항,아시아나항공,69470
2024,9,6,금요일,저녁,제주->포항,아시아나항공,70811
2024,9,6,금요일,오전,청주->제주,제주항공,73952
2024,9,6,금요일,오후,청주->제주,아시아나항공,70216
2024,9,6,금요일,저녁,청주->제주,제주항공,71255
2024,9,6,금요일,오전,포항->제주,아시아나항공,78856
2024,9,6,금요일,오후,포항->제주,아시아나항공,76901
2024,9,6,금요일,저녁,포항->제주,아시아나항공,78245
2024,9,7,토요일,오전,광주->제주,아시아나항공,61922
2024,9,7,토요일,오후,광주->제주,아시아나항공,58917
2024,9,7,토요일,저녁,광주->제주,아시아나항공,56613
2024,9,7,토요일,오전,군산->제주,아시아나항공,72290
2024,9,7,토요일,오후,군산->제주,아시아나항공,68460
2024,9,7,토요일,저녁,군산->제주,아시아나항공,67726
2024,9,7,토요일,오전,김포->제주,제주항공,49702
2024,9,7,토요일,오후,김포->제주,제주항공,49650
2024,9,7,토요일,저녁,김포->제주,제주항공,44762
2024,9,7,토요일,오전,대구->제주,아시아나항공,68919
2024,9,7,토요일,오후,대구->제주,아시아나항공,70254
2024,9,7,토요일,저녁,대구->제주,아시아나항공,62404
2024,9,7,토요일,오전,무안->제주,아시아나항공,77651
2024,9,7,토요일,오후,무안->제주,아시아나항공,75014
2024,9,7,토요일,저녁,무안->제주,아시아나항공,72466
2024,9,7,토요일,오전,부산->제주,제주항공,55757
2024,9,7,토요일,오후,부산->제주,제주항공,50793
2024,9,7,토요일,저녁,부산->제주,아시아나항공,53742
2024,9,7,토요일,오전,사천->제주,아시아나항공,78742
2024,9,7,토요일,오후,사천->제주,아시아나항공,77924
2024,9,7,토요일,저녁,사천->제주,아시아나항공,75792
2024,9,7,토요일,오전,여수->제주,아시아나항공,67333
2024,9,7,토요일,오후,여수->제주,아시아나항공,66498
2024,9,7,토요일,저녁,여수->제주,아시아나항공,64366
2024,9,7,토요일,오전,울산->제주,아시아나항공,76012
2024,9,7,토요일,오후,울산->제주,아시아나항공,73773
2024,9,7,토요일,저녁,울산->제주,아시아나항공,71410
2024,9,7,토요일,오전,원주->제주,제주항공,84879
2024,9,7,토요일,오후,원주->제주,아시아나항공,80194
2024,9,7,토요일,저녁,원주->제주,아시아나항공,79789
2024,9,7,토요일,오전,제주->광주,아시아나항공,54557
2024,9,7,토요일,오후,제주->광주,아시아나항공,61546
2024,9,7,토요일,저녁,제주->광주,아시아나항공,54089
2024,9,7,토요일,오전,제주->군산,제주항공,70039
2024,9,7,토요일,오후,제주->군산,아시아나항공,69177
2024,9,7,토요일,저녁,제주->군산,아시아나항공,66539
2024,9,7,토요일,오전,제주->김포,아시아나항공,51391
2024,9,7,토요일,오후,제주->김포,아시아나항공,53455
2024,9,7,토요일,저녁,제주->김포,제주항공,57328
